order_id,order_date,product_id,product_name,category,city,store_type,quantity,price,discount,revenue
2397,2024-09-06 15:16:00,P008,Product_8,Home,Kolkata,Online,2,119.2,7.61,238.4
2398,2024-07-17 05:18:00,P040,Product_40,Clothing,Chennai,Online,1,23.01,0.56,23.01
2399,2024-07-05 07:59:00,P023,Product_23,Clothing,Delhi,Online,3,241.48,1.86,724.4399999999999
2400,2024-12-05 11:12:00,P042,Product_42,Clothing,Bangalore,Online,4,231.71,5.78,926.84
2401,2024-12-12 05:19:00,P022,Product_22,Beauty,Kolkata,Online,3,215.44,7.26,646.3199999999999
2402,2024-11-22 04:17:00,P020,Product_20,Clothing,Kolkata,Offline,2,44.33,5.02,88.66
2403,2024-05-09 11:56:00,P044,Product_44,Electronics,Hyderabad,Offline,3,90.55,9.73,271.65
2404,2024-05-08 20:24:00,P025,Product_25,Beauty,Kolkata,Online,3,245.07,9.74,735.21
2405,2024-06-05 20:13:00,P025,Product_25,Beauty,Mumbai,Online,3,245.07,5.07,735.21
2406,2024-05-26 07:53:00,P004,Product_4,Clothing,Ahmedabad,Offline,1,289.13,2.53,289.13
2407,2024-02-22 16:38:00,P017,Product_17,Clothing,Kolkata,Online,1,371.13,4.15,371.13
2408,2024-03-30 07:50:00,P012,Product_12,Electronics,Chennai,Offline,4,171.64,5.16,686.56
2409,2024-11-14 22:45:00,P028,Product_28,Home,Hyderabad,Offline,2,399.6,8.43,799.2
2410,2024-09-08 05:53:00,P013,Product_13,Clothing,Pune,Offline,1,219.87,6.3,219.87
2411,2024-09-03 19:21:00,P016,Product_16,Home,Delhi,Offline,2,289.95,3.46,579.9
2412,2024-08-11 03:29:00,P047,Product_47,Clothing,Pune,Online,1,327.39,7.2,327.39
2413,2024-02-14 21:36:00,P035,Product_35,Sports,Delhi,Online,3,56.37,0.96,169.10999999999999
2414,2024-06-08 02:16:00,P015,Product_15,Beauty,Pune,Offline,2,277.25,2.63,554.5
2415,2024-12-18 06:22:00,P006,Product_6,Clothing,Pune,Offline,3,117.54,1.37,352.62
2416,2024-01-26 17:05:00,P005,Product_5,Electronics,Kolkata,Offline,4,288.98,1.46,1155.92
2417,2024-12-04 05:37:00,P036,Product_36,Clothing,Pune,Offline,2,254.28,1.0,508.56
2418,2024-05-30 21:55:00,P024,Product_24,Clothing,Pune,Online,3,306.65,7.38,919.9499999999999
2419,2024-09-17 05:09:00,P029,Product_29,Home,Chennai,Offline,4,375.58,8.7,1502.32
2420,2024-11-05 11:57:00,P039,Product_39,Clothing,Kolkata,Online,4,254.3,1.42,1017.2
2421,2024-10-27 04:47:00,P023,Product_23,Clothing,Hyderabad,Offline,2,241.48,4.95,482.96
2422,2024-04-29 23:00:00,P011,Product_11,Home,Ahmedabad,Online,1,244.34,2.03,244.34
2423,2024-08-13 04:36:00,P013,Product_13,Clothing,Kolkata,Online,2,219.87,4.85,439.74
2424,2024-07-26 02:59:00,P042,Product_42,Clothing,Ahmedabad,Online,3,231.71,9.27,695.13
2425,2024-11-01 16:41:00,P050,Product_50,Home,Chennai,Online,1,93.85,7.37,93.85
2426,2024-04-23 13:48:00,P003,Product_3,Electronics,Chennai,Online,4,176.88,6.46,707.52
2427,2024-10-26 15:19:00,P034,Product_34,Home,Pune,Offline,2,323.86,2.52,647.72
2428,2024-05-22 07:33:00,P028,Product_28,Home,Pune,Online,3,399.6,9.05,1198.8000000000002
2429,2024-02-06 11:22:00,P001,Product_1,Clothing,Delhi,Online,2,328.7,1.7,657.4
2430,2024-08-05 19:13:00,P006,Product_6,Clothing,Pune,Offline,2,117.54,9.56,235.08
2431,2024-02-09 11:45:00,P026,Product_26,Home,Bangalore,Online,3,331.15,6.35,993.4499999999999
2432,2024-01-27 15:35:00,P019,Product_19,Home,Bangalore,Online,4,301.21,4.87,1204.84
2433,2024-06-06 02:44:00,P008,Product_8,Home,Kolkata,Offline,4,119.2,4.16,476.8
2434,2024-07-21 23:08:00,P010,Product_10,Electronics,Hyderabad,Offline,4,300.4,5.18,1201.6
2435,2024-12-19 11:07:00,P003,Product_3,Electronics,Pune,Online,3,176.88,0.88,530.64
2436,2024-09-09 01:15:00,P002,Product_2,Sports,Chennai,Online,1,383.1,1.74,383.1
2437,2024-09-08 17:28:00,P029,Product_29,Home,Pune,Offline,2,375.58,8.39,751.16
2438,2024-02-20 21:19:00,P005,Product_5,Electronics,Delhi,Online,3,288.98,8.21,866.94
2439,2024-11-09 08:20:00,P003,Product_3,Electronics,Hyderabad,Offline,3,176.88,2.29,530.64
2440,2024-11-03 15:06:00,P025,Product_25,Beauty,Delhi,Online,1,245.07,7.47,245.07
2441,2024-10-16 19:43:00,P029,Product_29,Home,Mumbai,Online,2,375.58,0.61,751.16
2442,2024-12-11 20:51:00,P007,Product_7,Electronics,Hyderabad,Online,1,142.3,8.09,142.3
2443,2024-07-29 04:09:00,P030,Product_30,Clothing,Bangalore,Online,1,289.08,3.17,289.08
2444,2024-01-24 15:10:00,P039,Product_39,Clothing,Chennai,Online,3,254.3,2.98,762.9000000000001
2445,2024-04-05 14:57:00,P017,Product_17,Clothing,Delhi,Offline,2,371.13,1.99,742.26
2446,2024-04-22 08:58:00,P010,Product_10,Electronics,Mumbai,Offline,4,300.4,5.17,1201.6
2447,2024-06-08 21:41:00,P005,Product_5,Electronics,Pune,Online,4,288.98,9.82,1155.92
2448,2024-01-23 18:09:00,P048,Product_48,Home,Bangalore,Online,1,145.33,1.18,145.33
2449,2024-07-12 14:14:00,P012,Product_12,Electronics,Hyderabad,Online,4,171.64,1.18,686.56
2450,2024-12-19 15:59:00,P019,Product_19,Home,Bangalore,Online,1,301.21,0.99,301.21
2451,2024-10-19 18:19:00,P036,Product_36,Clothing,Bangalore,Offline,3,254.28,6.97,762.84
2452,2024-11-03 10:17:00,P034,Product_34,Home,Ahmedabad,Online,1,323.86,0.46,323.86
2453,2024-02-15 20:29:00,P003,Product_3,Electronics,Kolkata,Online,3,176.88,4.55,530.64
2454,2024-12-21 17:32:00,P045,Product_45,Home,Hyderabad,Online,2,313.07,7.46,626.14
2455,2024-09-26 08:05:00,P001,Product_1,Clothing,Ahmedabad,Offline,4,328.7,5.84,1314.8
2456,2024-12-23 02:06:00,P009,Product_9,Sports,Delhi,Offline,4,188.18,6.42,752.72
2457,2024-11-18 23:11:00,P018,Product_18,Beauty,Bangalore,Offline,2,342.83,2.78,685.66
2458,2024-11-17 22:13:00,P038,Product_38,Sports,Pune,Online,3,184.81,4.48,554.4300000000001
2459,2024-06-09 09:40:00,P002,Product_2,Sports,Pune,Online,4,383.1,2.35,1532.4
2460,2024-02-14 11:38:00,P044,Product_44,Electronics,Kolkata,Offline,2,90.55,6.94,181.1
2461,2024-11-21 13:13:00,P050,Product_50,Home,Hyderabad,Online,3,93.85,5.76,281.54999999999995
2462,2024-03-10 18:48:00,P017,Product_17,Clothing,Hyderabad,Offline,1,371.13,6.32,371.13
2463,2024-10-04 17:09:00,P018,Product_18,Beauty,Pune,Online,1,342.83,1.71,342.83
2464,2024-06-11 22:51:00,P010,Product_10,Electronics,Pune,Online,4,300.4,2.42,1201.6
2465,2024-05-02 18:41:00,P032,Product_32,Home,Pune,Offline,1,380.77,4.21,380.77
2466,2024-12-08 03:29:00,P033,Product_33,Home,Kolkata,Online,3,320.8,2.58,962.4000000000001
2467,2024-08-25 23:57:00,P037,Product_37,Electronics,Mumbai,Online,1,290.61,5.64,290.61
2468,2024-12-30 07:58:00,P040,Product_40,Clothing,Mumbai,Offline,3,23.01,5.91,69.03
2469,2024-07-23 07:23:00,P033,Product_33,Home,Mumbai,Online,3,320.8,1.2,962.4000000000001
2470,2024-07-13 01:38:00,P011,Product_11,Home,Kolkata,Online,4,244.34,5.31,977.36
2471,2024-09-29 14:42:00,P037,Product_37,Electronics,Mumbai,Offline,4,290.61,5.66,1162.44
2472,2024-04-15 11:39:00,P016,Product_16,Home,Kolkata,Online,1,289.95,7.23,289.95
2473,2024-11-08 06:34:00,P043,Product_43,Sports,Bangalore,Offline,4,266.48,1.59,1065.92
2474,2024-07-26 12:18:00,P005,Product_5,Electronics,Chennai,Online,1,288.98,6.86,288.98
2475,2024-01-29 03:53:00,P034,Product_34,Home,Mumbai,Offline,3,323.86,7.66,971.58
2476,2024-04-29 11:55:00,P035,Product_35,Sports,Hyderabad,Offline,3,56.37,4.88,169.10999999999999
2477,2024-11-20 22:34:00,P017,Product_17,Clothing,Bangalore,Online,4,371.13,0.33,1484.52
2478,2024-04-02 01:03:00,P009,Product_9,Sports,Hyderabad,Offline,4,188.18,2.9,752.72
2479,2024-05-13 17:50:00,P040,Product_40,Clothing,Delhi,Online,3,23.01,4.7,69.03
2480,2024-11-09 19:02:00,P048,Product_48,Home,Bangalore,Online,1,145.33,8.82,145.33
2481,2024-06-26 13:14:00,P008,Product_8,Home,Pune,Offline,4,119.2,0.67,476.8
2482,2024-10-08 10:37:00,P029,Product_29,Home,Mumbai,Offline,1,375.58,3.3,375.58
2483,2024-03-13 07:23:00,P007,Product_7,Electronics,Delhi,Offline,2,142.3,9.47,284.6
2484,2024-07-11 21:20:00,P007,Product_7,Electronics,Mumbai,Online,3,142.3,7.7,426.90000000000003
2485,2024-03-28 13:15:00,P024,Product_24,Clothing,Delhi,Offline,2,306.65,6.05,613.3
2486,2024-11-15 14:39:00,P025,Product_25,Beauty,Bangalore,Offline,4,245.07,5.54,980.28
2487,2024-06-30 01:17:00,P011,Product_11,Home,Delhi,Online,4,244.34,0.98,977.36
2488,2024-10-04 10:12:00,P025,Product_25,Beauty,Pune,Online,1,245.07,8.63,245.07
2489,2024-02-20 03:17:00,P015,Product_15,Beauty,Kolkata,Offline,2,277.25,0.89,554.5
2490,2024-10-16 05:44:00,P040,Product_40,Clothing,Hyderabad,Offline,3,23.01,8.6,69.03
2491,2024-11-22 19:57:00,P050,Product_50,Home,Bangalore,Online,4,93.85,7.06,375.4
2492,2024-01-29 19:28:00,P037,Product_37,Electronics,Hyderabad,Offline,2,290.61,9.62,581.22
2493,2024-10-11 18:34:00,P028,Product_28,Home,Kolkata,Offline,1,399.6,9.29,399.6
2494,2024-09-10 18:29:00,P032,Product_32,Home,Bangalore,Online,2,380.77,2.93,761.54
2495,2024-03-31 11:03:00,P013,Product_13,Clothing,Ahmedabad,Online,1,219.87,1.5,219.87
2496,2024-09-06 09:54:00,P049,Product_49,Electronics,Ahmedabad,Online,4,353.18,3.14,1412.72
2497,2024-07-23 18:43:00,P029,Product_29,Home,Bangalore,Online,3,375.58,2.03,1126.74
2498,2024-09-04 00:28:00,P038,Product_38,Sports,Pune,Online,4,184.81,2.06,739.24
2499,2024-07-27 09:19:00,P003,Product_3,Electronics,Hyderabad,Online,2,176.88,7.26,353.76
2500,2024-04-08 18:05:00,P018,Product_18,Beauty,Ahmedabad,Online,4,342.83,9.24,1371.32
2501,2024-05-04 21:24:00,P005,Product_5,Electronics,Hyderabad,Offline,2,288.98,7.57,577.96
2502,2024-09-22 16:29:00,P036,Product_36,Clothing,Hyderabad,Offline,2,254.28,7.48,508.56
2503,2024-09-17 11:51:00,P007,Product_7,Electronics,Delhi,Online,4,142.3,0.91,569.2
2504,2024-11-30 20:37:00,P020,Product_20,Clothing,Ahmedabad,Offline,2,44.33,7.75,88.66
2505,2024-08-04 19:37:00,P040,Product_40,Clothing,Kolkata,Offline,4,23.01,5.05,92.04
2506,2024-09-17 07:29:00,P024,Product_24,Clothing,Chennai,Online,1,306.65,3.25,306.65
2507,2024-01-08 17:09:00,P005,Product_5,Electronics,Chennai,Online,2,288.98,6.84,577.96
2508,2024-08-13 17:56:00,P031,Product_31,Sports,Bangalore,Online,4,108.6,3.02,434.4
2509,2024-08-16 09:01:00,P043,Product_43,Sports,Pune,Online,4,266.48,2.42,1065.92
2510,2024-05-21 15:22:00,P027,Product_27,Home,Kolkata,Offline,3,308.4,7.72,925.1999999999999
2511,2024-03-18 09:06:00,P043,Product_43,Sports,Hyderabad,Online,3,266.48,7.99,799.44
2512,2024-12-10 01:47:00,P024,Product_24,Clothing,Hyderabad,Online,2,306.65,9.43,613.3
2513,2024-03-25 06:20:00,P046,Product_46,Home,Chennai,Online,3,117.34,2.8,352.02
2514,2024-06-17 21:52:00,P046,Product_46,Home,Ahmedabad,Online,3,117.34,5.14,352.02
2515,2024-12-15 10:29:00,P021,Product_21,Sports,Delhi,Online,4,56.66,3.33,226.64
2516,2024-12-20 13:33:00,P029,Product_29,Home,Hyderabad,Online,1,375.58,9.14,375.58
2517,2024-08-24 22:48:00,P022,Product_22,Beauty,Ahmedabad,Offline,3,215.44,7.13,646.3199999999999
2518,2024-08-13 18:28:00,P049,Product_49,Electronics,Mumbai,Online,2,353.18,8.32,706.36
2519,2024-04-23 17:39:00,P025,Product_25,Beauty,Delhi,Offline,3,245.07,5.24,735.21
2520,2024-12-12 08:16:00,P031,Product_31,Sports,Bangalore,Offline,4,108.6,3.06,434.4
2521,2024-04-27 02:56:00,P008,Product_8,Home,Chennai,Offline,1,119.2,9.0,119.2
2522,2024-10-26 00:05:00,P017,Product_17,Clothing,Hyderabad,Offline,4,371.13,5.43,1484.52
2523,2024-06-11 15:00:00,P013,Product_13,Clothing,Bangalore,Offline,3,219.87,3.62,659.61
2524,2024-08-26 22:23:00,P006,Product_6,Clothing,Kolkata,Offline,2,117.54,5.33,235.08
2525,2024-01-13 02:52:00,P043,Product_43,Sports,Bangalore,Online,4,266.48,2.23,1065.92
2526,2024-01-26 13:59:00,P024,Product_24,Clothing,Hyderabad,Online,1,306.65,8.16,306.65
2527,2024-03-08 08:37:00,P030,Product_30,Clothing,Delhi,Online,2,289.08,3.8,578.16
2528,2024-02-23 14:29:00,P043,Product_43,Sports,Bangalore,Offline,4,266.48,4.59,1065.92
2529,2024-12-01 13:21:00,P028,Product_28,Home,Kolkata,Offline,4,399.6,7.52,1598.4
2530,2024-09-01 20:35:00,P028,Product_28,Home,Ahmedabad,Offline,2,399.6,0.84,799.2
2531,2024-04-04 20:24:00,P012,Product_12,Electronics,Ahmedabad,Offline,3,171.64,3.57,514.92
2532,2024-09-11 18:08:00,P009,Product_9,Sports,Mumbai,Offline,2,188.18,8.91,376.36
2533,2024-06-16 23:29:00,P018,Product_18,Beauty,Kolkata,Offline,2,342.83,0.79,685.66
2534,2024-06-30 16:21:00,P004,Product_4,Clothing,Kolkata,Online,4,289.13,8.09,1156.52
2535,2024-06-09 01:57:00,P008,Product_8,Home,Bangalore,Offline,4,119.2,7.52,476.8
2536,2024-09-20 18:16:00,P005,Product_5,Electronics,Ahmedabad,Online,2,288.98,7.18,577.96
2537,2024-06-27 06:58:00,P040,Product_40,Clothing,Ahmedabad,Offline,4,23.01,1.67,92.04
2538,2024-05-15 17:25:00,P036,Product_36,Clothing,Mumbai,Online,1,254.28,0.81,254.28
2539,2024-06-21 19:15:00,P028,Product_28,Home,Chennai,Offline,1,399.6,0.42,399.6
2540,2024-12-25 04:31:00,P039,Product_39,Clothing,Mumbai,Offline,3,254.3,8.22,762.9000000000001
2541,2024-11-04 14:27:00,P002,Product_2,Sports,Pune,Offline,1,383.1,0.6,383.1
2542,2024-03-22 06:26:00,P008,Product_8,Home,Chennai,Online,2,119.2,7.28,238.4
2543,2024-03-20 06:48:00,P004,Product_4,Clothing,Kolkata,Offline,1,289.13,3.13,289.13
2544,2024-12-25 23:30:00,P007,Product_7,Electronics,Ahmedabad,Offline,4,142.3,2.79,569.2
2545,2024-03-05 17:17:00,P007,Product_7,Electronics,Chennai,Online,4,142.3,3.19,569.2
2546,2024-04-13 02:33:00,P045,Product_45,Home,Delhi,Offline,1,313.07,9.45,313.07
2547,2024-05-19 23:03:00,P021,Product_21,Sports,Chennai,Offline,3,56.66,4.27,169.98
2548,2024-09-10 01:25:00,P046,Product_46,Home,Hyderabad,Online,3,117.34,5.46,352.02
2549,2024-08-08 10:49:00,P026,Product_26,Home,Hyderabad,Offline,2,331.15,9.22,662.3
2550,2024-06-01 16:49:00,P006,Product_6,Clothing,Pune,Online,3,117.54,3.35,352.62
2551,2024-07-17 10:00:00,P033,Product_33,Home,Ahmedabad,Online,1,320.8,2.04,320.8
2552,2024-03-29 06:46:00,P003,Product_3,Electronics,Kolkata,Online,1,176.88,8.72,176.88
2553,2024-05-30 07:38:00,P024,Product_24,Clothing,Hyderabad,Offline,3,306.65,8.63,919.9499999999999
2554,2024-12-18 17:20:00,P008,Product_8,Home,Ahmedabad,Offline,4,119.2,4.81,476.8
2555,2024-07-20 03:50:00,P033,Product_33,Home,Pune,Online,4,320.8,9.81,1283.2
2556,2024-02-26 12:08:00,P024,Product_24,Clothing,Hyderabad,Online,2,306.65,4.23,613.3
2557,2024-12-11 18:14:00,P036,Product_36,Clothing,Chennai,Online,3,254.28,9.31,762.84
2558,2024-12-04 21:22:00,P002,Product_2,Sports,Mumbai,Online,2,383.1,7.74,766.2
2559,2024-02-27 15:15:00,P015,Product_15,Beauty,Delhi,Offline,4,277.25,5.08,1109.0
2560,2024-07-15 07:14:00,P010,Product_10,Electronics,Chennai,Online,1,300.4,3.15,300.4
2561,2024-09-01 07:58:00,P043,Product_43,Sports,Hyderabad,Online,2,266.48,4.4,532.96
2562,2024-03-16 00:15:00,P047,Product_47,Clothing,Delhi,Online,1,327.39,9.24,327.39
2563,2024-04-15 18:14:00,P009,Product_9,Sports,Delhi,Online,1,188.18,1.81,188.18
2564,2024-06-18 08:24:00,P021,Product_21,Sports,Hyderabad,Online,4,56.66,3.19,226.64
2565,2024-04-15 19:08:00,P025,Product_25,Beauty,Mumbai,Online,2,245.07,0.57,490.14
2566,2024-01-14 07:36:00,P025,Product_25,Beauty,Chennai,Offline,2,245.07,1.16,490.14
2567,2024-07-24 03:55:00,P045,Product_45,Home,Kolkata,Offline,1,313.07,3.49,313.07
2568,2024-05-27 02:37:00,P019,Product_19,Home,Kolkata,Online,1,301.21,4.38,301.21
2569,2024-10-12 17:16:00,P008,Product_8,Home,Hyderabad,Online,4,119.2,5.83,476.8
2570,2024-09-10 22:23:00,P002,Product_2,Sports,Kolkata,Offline,3,383.1,1.83,1149.3000000000002
2571,2024-09-24 11:07:00,P042,Product_42,Clothing,Hyderabad,Online,4,231.71,2.2,926.84
2572,2024-12-01 14:18:00,P001,Product_1,Clothing,Bangalore,Offline,3,328.7,6.22,986.0999999999999
2573,2024-11-01 07:39:00,P001,Product_1,Clothing,Chennai,Offline,1,328.7,5.03,328.7
2574,2024-02-29 08:35:00,P005,Product_5,Electronics,Pune,Offline,4,288.98,6.76,1155.92
2575,2024-09-27 14:33:00,P002,Product_2,Sports,Delhi,Offline,1,383.1,3.35,383.1
2576,2024-08-18 07:23:00,P033,Product_33,Home,Hyderabad,Online,4,320.8,6.81,1283.2
2577,2024-10-10 07:38:00,P019,Product_19,Home,Chennai,Offline,4,301.21,8.66,1204.84
2578,2024-12-15 00:13:00,P026,Product_26,Home,Bangalore,Online,2,331.15,8.61,662.3
2579,2024-11-28 04:40:00,P015,Product_15,Beauty,Chennai,Offline,4,277.25,7.64,1109.0
2580,2024-05-24 07:39:00,P009,Product_9,Sports,Ahmedabad,Offline,1,188.18,7.27,188.18
2581,2024-07-15 06:55:00,P045,Product_45,Home,Bangalore,Offline,3,313.07,9.51,939.21
2582,2024-04-12 17:57:00,P004,Product_4,Clothing,Hyderabad,Offline,3,289.13,6.25,867.39
2583,2024-02-17 07:56:00,P030,Product_30,Clothing,Kolkata,Offline,3,289.08,9.24,867.24
2584,2024-01-01 00:55:00,P011,Product_11,Home,Ahmedabad,Online,4,244.34,1.58,977.36
2585,2024-04-18 08:52:00,P018,Product_18,Beauty,Delhi,Online,2,342.83,1.97,685.66
2586,2024-08-11 17:45:00,P040,Product_40,Clothing,Mumbai,Online,3,23.01,7.11,69.03
2587,2024-08-05 09:11:00,P049,Product_49,Electronics,Hyderabad,Online,3,353.18,0.95,1059.54
2588,2024-05-07 03:46:00,P022,Product_22,Beauty,Kolkata,Online,1,215.44,9.43,215.44
2589,2024-07-11 06:14:00,P034,Product_34,Home,Bangalore,Online,4,323.86,8.31,1295.44
2590,2024-03-14 12:52:00,P048,Product_48,Home,Hyderabad,Offline,1,145.33,4.7,145.33
2591,2024-07-31 03:22:00,P015,Product_15,Beauty,Ahmedabad,Offline,4,277.25,2.49,1109.0
2592,2024-03-23 21:45:00,P025,Product_25,Beauty,Delhi,Offline,1,245.07,9.42,245.07
2593,2024-06-03 21:01:00,P008,Product_8,Home,Pune,Online,1,119.2,6.86,119.2
2594,2024-08-08 16:39:00,P026,Product_26,Home,Bangalore,Offline,1,331.15,3.83,331.15
2595,2024-12-01 10:48:00,P026,Product_26,Home,Hyderabad,Offline,3,331.15,0.43,993.4499999999999
2596,2024-03-18 20:59:00,P008,Product_8,Home,Kolkata,Offline,4,119.2,1.25,476.8
2597,2024-06-11 22:16:00,P003,Product_3,Electronics,Pune,Offline,3,176.88,1.25,530.64
2598,2024-12-16 16:36:00,P021,Product_21,Sports,Ahmedabad,Online,3,56.66,6.17,169.98
2599,2024-08-20 19:49:00,P034,Product_34,Home,Hyderabad,Offline,4,323.86,7.75,1295.44
2600,2024-02-20 10:51:00,P007,Product_7,Electronics,Kolkata,Offline,3,142.3,5.49,426.90000000000003
2601,2024-02-29 02:16:00,P011,Product_11,Home,Chennai,Online,2,244.34,8.41,488.68
2602,2024-05-22 04:31:00,P044,Product_44,Electronics,Pune,Online,1,90.55,5.61,90.55
2603,2024-08-08 15:43:00,P017,Product_17,Clothing,Pune,Offline,4,371.13,6.52,1484.52
2604,2024-06-08 07:49:00,P010,Product_10,Electronics,Kolkata,Offline,1,300.4,7.1,300.4
2605,2024-05-30 18:34:00,P014,Product_14,Sports,Hyderabad,Online,4,340.59,5.16,1362.36
2606,2024-09-16 00:38:00,P011,Product_11,Home,Kolkata,Offline,3,244.34,2.71,733.02
2607,2024-08-09 22:59:00,P010,Product_10,Electronics,Hyderabad,Online,1,300.4,9.55,300.4
2608,2024-11-16 20:54:00,P027,Product_27,Home,Kolkata,Offline,3,308.4,7.88,925.1999999999999
2609,2024-09-02 07:27:00,P027,Product_27,Home,Hyderabad,Online,1,308.4,7.17,308.4
2610,2024-11-11 13:19:00,P003,Product_3,Electronics,Ahmedabad,Online,3,176.88,0.68,530.64
2611,2024-03-04 08:21:00,P039,Product_39,Clothing,Pune,Offline,1,254.3,2.2,254.3
2612,2024-09-03 18:16:00,P013,Product_13,Clothing,Hyderabad,Online,1,219.87,0.04,219.87
2613,2024-04-04 19:53:00,P014,Product_14,Sports,Hyderabad,Offline,3,340.59,6.48,1021.77
2614,2024-07-02 22:11:00,P037,Product_37,Electronics,Hyderabad,Online,2,290.61,6.23,581.22
2615,2024-04-25 04:51:00,P036,Product_36,Clothing,Kolkata,Online,2,254.28,0.61,508.56
2616,2024-06-12 03:43:00,P042,Product_42,Clothing,Mumbai,Online,4,231.71,3.7,926.84
2617,2024-09-28 11:55:00,P049,Product_49,Electronics,Kolkata,Online,2,353.18,3.75,706.36
2618,2024-12-04 16:51:00,P035,Product_35,Sports,Hyderabad,Offline,4,56.37,6.89,225.48
2619,2024-03-08 01:07:00,P019,Product_19,Home,Pune,Online,3,301.21,3.67,903.6299999999999
2620,2024-08-24 02:29:00,P005,Product_5,Electronics,Ahmedabad,Online,3,288.98,3.06,866.94
2621,2024-02-05 18:41:00,P002,Product_2,Sports,Pune,Offline,2,383.1,0.65,766.2
2622,2024-08-19 03:19:00,P017,Product_17,Clothing,Pune,Online,1,371.13,9.67,371.13
2623,2024-10-04 02:00:00,P010,Product_10,Electronics,Mumbai,Online,4,300.4,5.06,1201.6
2624,2024-04-24 16:13:00,P008,Product_8,Home,Bangalore,Online,3,119.2,8.0,357.6
2625,2024-03-11 23:53:00,P015,Product_15,Beauty,Bangalore,Offline,4,277.25,8.84,1109.0
2626,2024-10-28 00:35:00,P032,Product_32,Home,Ahmedabad,Online,4,380.77,9.02,1523.08
2627,2024-09-29 07:03:00,P013,Product_13,Clothing,Chennai,Online,1,219.87,4.25,219.87
2628,2024-11-18 00:51:00,P012,Product_12,Electronics,Delhi,Offline,4,171.64,0.1,686.56
2629,2024-01-20 04:24:00,P034,Product_34,Home,Pune,Online,3,323.86,3.39,971.58
2630,2024-12-29 16:26:00,P033,Product_33,Home,Ahmedabad,Online,1,320.8,1.36,320.8
2631,2024-10-15 01:40:00,P034,Product_34,Home,Chennai,Online,1,323.86,0.52,323.86
2632,2024-02-05 15:39:00,P036,Product_36,Clothing,Bangalore,Offline,4,254.28,4.94,1017.12
2633,2024-08-21 02:04:00,P006,Product_6,Clothing,Hyderabad,Online,1,117.54,4.8,117.54
2634,2024-01-27 15:02:00,P031,Product_31,Sports,Ahmedabad,Online,1,108.6,7.84,108.6
2635,2024-02-25 14:53:00,P009,Product_9,Sports,Chennai,Offline,1,188.18,1.46,188.18
2636,2024-09-29 04:09:00,P004,Product_4,Clothing,Delhi,Offline,4,289.13,5.81,1156.52
2637,2024-10-07 17:38:00,P012,Product_12,Electronics,Chennai,Online,1,171.64,3.73,171.64
2638,2024-07-19 19:49:00,P029,Product_29,Home,Delhi,Online,1,375.58,1.73,375.58
2639,2024-04-23 10:20:00,P027,Product_27,Home,Pune,Offline,2,308.4,8.43,616.8
2640,2024-09-14 17:26:00,P037,Product_37,Electronics,Delhi,Online,2,290.61,4.16,581.22
2641,2024-12-07 12:39:00,P034,Product_34,Home,Kolkata,Offline,3,323.86,3.96,971.58
2642,2024-01-01 02:30:00,P047,Product_47,Clothing,Ahmedabad,Offline,3,327.39,2.87,982.17
2643,2024-05-25 01:53:00,P010,Product_10,Electronics,Chennai,Offline,4,300.4,1.61,1201.6
2644,2024-03-05 04:18:00,P005,Product_5,Electronics,Ahmedabad,Offline,1,288.98,5.39,288.98
2645,2024-02-09 04:19:00,P023,Product_23,Clothing,Pune,Offline,1,241.48,5.83,241.48
2646,2024-10-09 08:09:00,P014,Product_14,Sports,Chennai,Offline,1,340.59,4.07,340.59
2647,2024-10-29 22:47:00,P025,Product_25,Beauty,Kolkata,Online,4,245.07,8.61,980.28
2648,2024-10-01 03:07:00,P022,Product_22,Beauty,Hyderabad,Offline,3,215.44,5.09,646.3199999999999
2649,2024-04-13 22:13:00,P008,Product_8,Home,Mumbai,Offline,2,119.2,0.47,238.4
2650,2024-04-18 17:03:00,P032,Product_32,Home,Hyderabad,Offline,2,380.77,3.03,761.54
2651,2024-07-06 03:01:00,P006,Product_6,Clothing,Hyderabad,Offline,4,117.54,4.13,470.16
2652,2024-04-23 06:36:00,P021,Product_21,Sports,Pune,Online,3,56.66,6.32,169.98
2653,2024-01-21 03:46:00,P017,Product_17,Clothing,Kolkata,Offline,4,371.13,2.46,1484.52
2654,2024-10-10 00:16:00,P017,Product_17,Clothing,Bangalore,Online,4,371.13,3.14,1484.52
2655,2024-07-20 20:19:00,P008,Product_8,Home,Ahmedabad,Online,3,119.2,6.19,357.6
2656,2024-04-14 02:21:00,P032,Product_32,Home,Kolkata,Offline,3,380.77,3.68,1142.31
2657,2024-02-16 13:25:00,P016,Product_16,Home,Mumbai,Offline,1,289.95,2.1,289.95
2658,2024-12-24 20:23:00,P030,Product_30,Clothing,Kolkata,Online,4,289.08,9.99,1156.32
2659,2024-04-18 05:55:00,P047,Product_47,Clothing,Hyderabad,Online,4,327.39,9.68,1309.56
2660,2024-09-09 16:44:00,P032,Product_32,Home,Bangalore,Online,4,380.77,5.28,1523.08
2661,2024-11-09 12:01:00,P042,Product_42,Clothing,Chennai,Online,1,231.71,3.88,231.71
2662,2024-05-08 06:23:00,P019,Product_19,Home,Delhi,Online,3,301.21,5.94,903.6299999999999
2663,2024-02-17 02:20:00,P041,Product_41,Electronics,Delhi,Online,4,385.24,9.53,1540.96
