order_id,order_date,product_id,product_name,category,city,store_type,quantity,price,discount,revenue
13900,2024-02-01 12:00:00,P043,Product_43,Sports,Delhi,Offline,4,266.48,1.12,1064.8
13901,2024-02-14 11:45:00,P047,Product_47,Clothing,Hyderabad,Offline,2,327.39,1.82,652.96
13902,2024-07-13 18:45:00,P022,Product_22,Beauty,Kolkata,Offline,3,215.44,4.25,642.07
13903,2024-12-28 05:30:00,P024,Product_24,Clothing,Bangalore,Offline,3,306.65,8.35,911.6
13904,2024-05-02 18:24:00,P005,Product_5,Electronics,Kolkata,Online,2,288.98,8.83,569.13
13905,2024-08-05 01:36:00,P049,Product_49,Electronics,Pune,Online,2,353.18,8.2,698.16
13906,2024-02-02 23:37:00,P027,Product_27,Home,Delhi,Online,1,308.4,9.23,299.17
13907,2024-05-16 08:05:00,P021,Product_21,Sports,Mumbai,Offline,4,56.66,4.41,222.23
13908,2024-01-05 05:07:00,P015,Product_15,Beauty,Delhi,Online,3,277.25,2.53,829.22
13909,2024-01-10 21:38:00,P034,Product_34,Home,Ahmedabad,Offline,2,323.86,0.25,647.47
13910,2024-08-21 16:32:00,P031,Product_31,Sports,Hyderabad,Online,3,108.6,2.71,323.09
13911,2024-09-06 14:01:00,P027,Product_27,Home,Bangalore,Offline,3,308.4,4.97,920.23
13912,2024-07-30 04:28:00,P033,Product_33,Home,Delhi,Offline,1,320.8,7.03,313.77
13913,2024-12-04 04:00:00,P007,Product_7,Electronics,Chennai,Online,1,142.3,1.48,140.82
13914,2024-05-05 13:58:00,P037,Product_37,Electronics,Chennai,Online,2,290.61,6.14,575.08
13915,2024-11-08 08:10:00,P027,Product_27,Home,Delhi,Offline,3,308.4,4.87,920.33
13916,2024-01-20 07:15:00,P004,Product_4,Clothing,Chennai,Offline,1,289.13,0.56,288.57
13917,2024-04-07 23:54:00,P048,Product_48,Home,Pune,Online,1,145.33,2.15,143.18
13918,2024-02-24 01:55:00,P004,Product_4,Clothing,Kolkata,Online,3,289.13,6.38,861.01
13919,2024-10-02 11:13:00,P040,Product_40,Clothing,Pune,Offline,2,23.01,0.62,45.4
13920,2024-07-18 02:25:00,P009,Product_9,Sports,Chennai,Offline,2,188.18,3.76,372.6
13921,2024-12-07 05:44:00,P029,Product_29,Home,Ahmedabad,Offline,1,375.58,9.57,366.01
13922,2024-03-08 01:23:00,P010,Product_10,Electronics,Mumbai,Offline,1,300.4,6.22,294.18
13923,2024-07-09 18:51:00,P006,Product_6,Clothing,Delhi,Offline,2,117.54,7.41,227.67
13924,2024-07-19 13:11:00,P019,Product_19,Home,Chennai,Online,3,301.21,3.35,900.28
13925,2024-04-13 22:11:00,P041,Product_41,Electronics,Mumbai,Offline,2,385.24,2.78,767.7
13926,2024-02-18 23:43:00,P008,Product_8,Home,Ahmedabad,Online,3,119.2,9.15,348.45
13927,2024-06-04 14:18:00,P008,Product_8,Home,Pune,Online,1,119.2,3.76,115.44
13928,2024-06-21 13:29:00,P033,Product_33,Home,Delhi,Online,3,320.8,1.01,961.39
13929,2024-02-12 11:07:00,P040,Product_40,Clothing,Bangalore,Online,3,23.01,0.12,68.91
13930,2024-09-08 16:56:00,P006,Product_6,Clothing,Delhi,Offline,2,117.54,8.71,226.37
13931,2024-01-07 22:19:00,P002,Product_2,Sports,Kolkata,Offline,1,383.1,7.22,375.88
13932,2024-09-03 22:40:00,P025,Product_25,Beauty,Bangalore,Online,1,245.07,3.78,241.29
13933,2024-02-07 06:52:00,P042,Product_42,Clothing,Bangalore,Online,2,231.71,5.09,458.33
13934,2024-11-17 00:11:00,P046,Product_46,Home,Hyderabad,Online,4,117.34,3.8,465.56
13935,2024-11-14 01:21:00,P044,Product_44,Electronics,Chennai,Online,2,90.55,5.61,175.49
13936,2024-08-08 11:31:00,P005,Product_5,Electronics,Bangalore,Online,4,288.98,6.94,1148.98
13937,2024-10-02 23:12:00,P017,Product_17,Clothing,Hyderabad,Online,3,371.13,4.52,1108.87
13938,2024-09-08 21:15:00,P040,Product_40,Clothing,Mumbai,Online,2,23.01,3.1,42.92
13939,2024-08-31 08:54:00,P038,Product_38,Sports,Mumbai,Offline,4,184.81,8.66,730.58
13940,2024-07-25 21:17:00,P014,Product_14,Sports,Ahmedabad,Offline,1,340.59,7.27,333.32
13941,2024-11-21 13:48:00,P029,Product_29,Home,Chennai,Offline,3,375.58,8.63,1118.11
13942,2024-04-28 22:08:00,P042,Product_42,Clothing,Ahmedabad,Online,3,231.71,1.13,694.0
13943,2024-05-24 16:26:00,P034,Product_34,Home,Chennai,Online,4,323.86,8.33,1287.11
13944,2024-06-22 09:30:00,P015,Product_15,Beauty,Delhi,Online,4,277.25,0.59,1108.41
13945,2024-05-02 04:38:00,P025,Product_25,Beauty,Mumbai,Offline,2,245.07,8.67,481.47
13946,2024-03-16 20:57:00,P003,Product_3,Electronics,Mumbai,Online,4,176.88,0.13,707.39
13947,2024-03-03 23:51:00,P035,Product_35,Sports,Ahmedabad,Offline,1,56.37,6.93,49.44
13948,2024-12-07 10:47:00,P049,Product_49,Electronics,Ahmedabad,Online,1,353.18,6.87,346.31
13949,2024-10-14 15:52:00,P016,Product_16,Home,Mumbai,Online,1,289.95,4.77,285.18
13950,2024-10-17 06:23:00,P037,Product_37,Electronics,Hyderabad,Online,2,290.61,4.81,576.41
13951,2024-11-01 09:15:00,P018,Product_18,Beauty,Mumbai,Offline,2,342.83,2.05,683.61
13952,2024-08-31 02:05:00,P006,Product_6,Clothing,Pune,Offline,1,117.54,2.45,115.09
13953,2024-09-30 03:06:00,P045,Product_45,Home,Bangalore,Offline,3,313.07,5.47,933.74
13954,2024-08-01 15:58:00,P018,Product_18,Beauty,Ahmedabad,Online,3,342.83,5.69,1022.8
13955,2024-08-29 02:06:00,P038,Product_38,Sports,Mumbai,Offline,3,184.81,0.55,553.88
13956,2024-06-08 06:05:00,P023,Product_23,Clothing,Hyderabad,Offline,2,241.48,4.15,478.81
13957,2024-04-03 16:22:00,P001,Product_1,Clothing,Delhi,Offline,2,328.7,7.81,649.59
13958,2024-02-15 23:07:00,P014,Product_14,Sports,Delhi,Online,2,340.59,9.54,671.64
13959,2024-03-10 03:47:00,P021,Product_21,Sports,Chennai,Online,1,56.66,6.86,49.8
13960,2024-12-24 01:08:00,P041,Product_41,Electronics,Bangalore,Offline,1,385.24,6.13,379.11
13961,2024-12-17 07:16:00,P025,Product_25,Beauty,Pune,Online,3,245.07,9.98,725.23
13962,2024-04-02 05:45:00,P036,Product_36,Clothing,Kolkata,Online,1,254.28,2.48,251.8
13963,2024-12-26 02:46:00,P020,Product_20,Clothing,Delhi,Online,2,44.33,4.7,83.96
13964,2024-06-21 18:12:00,P022,Product_22,Beauty,Ahmedabad,Online,1,215.44,0.93,214.51
13965,2024-12-23 04:54:00,P041,Product_41,Electronics,Hyderabad,Online,4,385.24,2.76,1538.2
13966,2024-10-31 15:47:00,P035,Product_35,Sports,Chennai,Offline,4,56.37,8.81,216.67
13967,2024-08-15 23:45:00,P008,Product_8,Home,Ahmedabad,Online,2,119.2,3.21,235.19
13968,2024-07-05 00:04:00,P001,Product_1,Clothing,Kolkata,Online,4,328.7,0.43,1314.37
13969,2024-11-12 14:22:00,P017,Product_17,Clothing,Mumbai,Online,3,371.13,5.18,1108.21
13970,2024-03-21 03:51:00,P002,Product_2,Sports,Hyderabad,Offline,1,383.1,0.76,382.34
13971,2024-12-23 20:14:00,P044,Product_44,Electronics,Ahmedabad,Offline,1,90.55,7.41,83.14
13972,2024-06-10 12:31:00,P001,Product_1,Clothing,Mumbai,Online,2,328.7,1.79,655.61
13973,2024-05-27 22:55:00,P014,Product_14,Sports,Chennai,Offline,1,340.59,9.45,331.14
13974,2024-01-23 15:47:00,P012,Product_12,Electronics,Hyderabad,Offline,1,171.64,7.64,164.0
13975,2024-04-11 01:09:00,P020,Product_20,Clothing,Kolkata,Online,1,44.33,1.95,42.38
13976,2024-10-06 11:27:00,P004,Product_4,Clothing,Ahmedabad,Offline,1,289.13,1.47,287.66
13977,2024-01-30 04:46:00,P018,Product_18,Beauty,Kolkata,Online,4,342.83,0.21,1371.11
13978,2024-05-02 18:36:00,P020,Product_20,Clothing,Bangalore,Online,3,44.33,6.22,126.77
13979,2024-11-16 22:48:00,P021,Product_21,Sports,Kolkata,Online,3,56.66,4.49,165.49
13980,2024-09-06 00:06:00,P020,Product_20,Clothing,Bangalore,Online,4,44.33,8.07,169.25
13981,2024-10-05 17:37:00,P048,Product_48,Home,Chennai,Offline,4,145.33,5.87,575.45
13982,2024-03-18 12:11:00,P019,Product_19,Home,Mumbai,Offline,3,301.21,4.41,899.22
13983,2024-05-11 12:36:00,P013,Product_13,Clothing,Delhi,Offline,2,219.87,2.23,437.51
13984,2024-04-07 12:52:00,P033,Product_33,Home,Delhi,Offline,4,320.8,6.08,1277.12
13985,2024-05-23 23:28:00,P041,Product_41,Electronics,Mumbai,Offline,2,385.24,1.58,768.9
13986,2024-04-05 16:04:00,P004,Product_4,Clothing,Pune,Offline,3,289.13,9.08,858.31
13987,2024-02-19 04:19:00,P005,Product_5,Electronics,Pune,Online,1,288.98,3.52,285.46
13988,2024-01-20 03:43:00,P034,Product_34,Home,Ahmedabad,Offline,4,323.86,1.33,1294.11
13989,2024-05-19 02:09:00,P048,Product_48,Home,Bangalore,Offline,1,145.33,4.91,140.42
13990,2024-03-01 17:09:00,P020,Product_20,Clothing,Kolkata,Online,1,44.33,4.43,39.9
13991,2024-01-02 06:11:00,P012,Product_12,Electronics,Mumbai,Offline,4,171.64,5.06,681.5
13992,2024-06-10 09:59:00,P031,Product_31,Sports,Mumbai,Offline,4,108.6,2.11,432.29
13993,2024-09-22 04:19:00,P007,Product_7,Electronics,Bangalore,Online,3,142.3,1.56,425.34
13994,2024-03-06 10:59:00,P020,Product_20,Clothing,Pune,Offline,1,44.33,9.42,34.91
13995,2024-06-20 14:30:00,P021,Product_21,Sports,Pune,Online,4,56.66,5.83,220.81
13996,2024-11-30 02:56:00,P027,Product_27,Home,Pune,Offline,2,308.4,0.66,616.14
13997,2024-02-10 19:02:00,P027,Product_27,Home,Ahmedabad,Online,1,308.4,7.07,301.33
13998,2024-09-07 19:33:00,P001,Product_1,Clothing,Kolkata,Online,3,328.7,5.5,980.6
13999,2024-03-09 15:45:00,P013,Product_13,Clothing,Hyderabad,Online,3,219.87,2.79,656.82
14000,2024-06-18 07:25:00,P024,Product_24,Clothing,Kolkata,Offline,1,306.65,5.17,301.48
14001,2024-01-31 11:43:00,P029,Product_29,Home,Chennai,Offline,3,375.58,7.19,1119.55
14002,2024-08-16 15:22:00,P038,Product_38,Sports,Pune,Offline,1,184.81,6.35,178.46
14003,2024-07-18 21:59:00,P014,Product_14,Sports,Ahmedabad,Online,3,340.59,5.6,1016.17
14004,2024-04-27 20:45:00,P016,Product_16,Home,Ahmedabad,Offline,4,289.95,8.55,1151.25
14005,2024-07-25 17:02:00,P006,Product_6,Clothing,Hyderabad,Offline,1,117.54,8.17,109.37
14006,2024-06-17 08:16:00,P037,Product_37,Electronics,Ahmedabad,Online,1,290.61,8.16,282.45
14007,2024-11-03 10:05:00,P030,Product_30,Clothing,Kolkata,Online,2,289.08,2.12,576.04
14008,2024-05-20 10:11:00,P002,Product_2,Sports,Kolkata,Offline,1,383.1,3.27,379.83
14009,2024-06-21 01:43:00,P048,Product_48,Home,Bangalore,Online,3,145.33,0.66,435.33
14010,2024-02-25 14:24:00,P016,Product_16,Home,Bangalore,Offline,2,289.95,3.99,575.91
14011,2024-11-09 20:42:00,P031,Product_31,Sports,Chennai,Online,4,108.6,8.53,425.87
14012,2024-04-27 21:18:00,P026,Product_26,Home,Pune,Offline,4,331.15,4.29,1320.31
14013,2024-04-29 17:59:00,P001,Product_1,Clothing,Bangalore,Offline,1,328.7,6.17,322.53
14014,2024-02-12 07:17:00,P001,Product_1,Clothing,Bangalore,Online,2,328.7,0.44,656.96
14015,2024-10-31 18:57:00,P025,Product_25,Beauty,Hyderabad,Online,2,245.07,5.34,484.8
14016,2024-08-04 06:32:00,P036,Product_36,Clothing,Ahmedabad,Offline,1,254.28,5.43,248.85
14017,2024-03-01 00:37:00,P014,Product_14,Sports,Chennai,Offline,3,340.59,0.77,1021.0
14018,2024-06-29 01:49:00,P029,Product_29,Home,Pune,Offline,3,375.58,5.14,1121.6
14019,2024-04-22 07:31:00,P030,Product_30,Clothing,Pune,Online,1,289.08,6.68,282.4
14020,2024-12-03 00:11:00,P021,Product_21,Sports,Kolkata,Offline,2,56.66,1.26,112.06
14021,2024-05-19 15:22:00,P039,Product_39,Clothing,Pune,Online,4,254.3,7.4,1009.8
14022,2024-06-15 14:46:00,P034,Product_34,Home,Bangalore,Offline,3,323.86,4.58,967.0
14023,2024-07-08 00:49:00,P003,Product_3,Electronics,Bangalore,Online,3,176.88,8.86,521.78
14024,2024-03-06 21:37:00,P045,Product_45,Home,Delhi,Offline,4,313.07,8.54,1243.74
14025,2024-03-20 02:33:00,P014,Product_14,Sports,Bangalore,Offline,4,340.59,5.25,1357.11
14026,2024-08-01 19:26:00,P014,Product_14,Sports,Mumbai,Online,1,340.59,7.25,333.34
14027,2024-10-08 15:56:00,P007,Product_7,Electronics,Delhi,Offline,1,142.3,4.3,138.0
14028,2024-03-04 02:07:00,P028,Product_28,Home,Bangalore,Offline,1,399.6,5.03,394.57
14029,2024-07-31 04:04:00,P001,Product_1,Clothing,Kolkata,Offline,4,328.7,6.54,1308.26
14030,2024-01-11 12:15:00,P038,Product_38,Sports,Chennai,Online,1,184.81,6.0,178.81
14031,2024-07-29 16:40:00,P006,Product_6,Clothing,Kolkata,Online,1,117.54,1.93,115.61
14032,2024-03-06 02:43:00,P011,Product_11,Home,Delhi,Online,3,244.34,6.26,726.76
14033,2024-04-22 01:45:00,P015,Product_15,Beauty,Hyderabad,Offline,4,277.25,4.91,1104.09
14034,2024-05-02 15:20:00,P037,Product_37,Electronics,Pune,Offline,3,290.61,1.63,870.2
14035,2024-11-20 20:35:00,P013,Product_13,Clothing,Hyderabad,Online,3,219.87,6.73,652.88
14036,2024-05-31 20:07:00,P019,Product_19,Home,Ahmedabad,Online,4,301.21,0.1,1204.74
14037,2024-11-01 13:03:00,P049,Product_49,Electronics,Ahmedabad,Online,3,353.18,9.91,1049.63
14038,2024-04-17 19:06:00,P035,Product_35,Sports,Ahmedabad,Offline,1,56.37,0.26,56.11
14039,2024-08-13 13:32:00,P015,Product_15,Beauty,Delhi,Offline,2,277.25,3.45,551.05
14040,2024-06-01 00:55:00,P019,Product_19,Home,Chennai,Online,4,301.21,2.79,1202.05
14041,2024-11-20 05:17:00,P025,Product_25,Beauty,Pune,Online,2,245.07,1.54,488.6
14042,2024-09-27 02:36:00,P047,Product_47,Clothing,Mumbai,Offline,3,327.39,0.45,981.72
14043,2024-06-11 19:00:00,P009,Product_9,Sports,Bangalore,Online,4,188.18,4.93,747.79
14044,2024-03-03 11:46:00,P024,Product_24,Clothing,Mumbai,Offline,2,306.65,2.25,611.05
14045,2024-09-27 00:56:00,P030,Product_30,Clothing,Ahmedabad,Offline,3,289.08,8.41,858.83
14046,2024-09-03 03:18:00,P007,Product_7,Electronics,Ahmedabad,Offline,1,142.3,4.16,138.14
14047,2024-10-16 10:51:00,P048,Product_48,Home,Ahmedabad,Offline,2,145.33,5.67,284.99
14048,2024-10-13 23:48:00,P036,Product_36,Clothing,Chennai,Online,4,254.28,1.72,1015.4
14049,2024-08-07 08:03:00,P034,Product_34,Home,Bangalore,Offline,3,323.86,3.51,968.07
14050,2024-07-19 15:50:00,P004,Product_4,Clothing,Kolkata,Offline,4,289.13,2.34,1154.18
14051,2024-01-06 05:25:00,P027,Product_27,Home,Delhi,Offline,2,308.4,7.77,609.03
14052,2024-10-10 14:22:00,P007,Product_7,Electronics,Mumbai,Offline,1,142.3,8.07,134.23
14053,2024-12-04 07:05:00,P049,Product_49,Electronics,Pune,Offline,2,353.18,2.44,703.92
14054,2024-05-15 01:23:00,P007,Product_7,Electronics,Chennai,Offline,1,142.3,0.02,142.28
14055,2024-11-18 01:24:00,P010,Product_10,Electronics,Kolkata,Offline,3,300.4,5.75,895.45
14056,2024-04-01 21:58:00,P018,Product_18,Beauty,Pune,Online,1,342.83,4.6,338.23
14057,2024-09-18 09:16:00,P042,Product_42,Clothing,Delhi,Online,1,231.71,6.78,224.93
14058,2024-10-15 18:03:00,P014,Product_14,Sports,Pune,Offline,2,340.59,0.99,680.19
14059,2024-06-17 10:34:00,P011,Product_11,Home,Mumbai,Offline,2,244.34,5.17,483.51
14060,2024-07-21 08:02:00,P033,Product_33,Home,Delhi,Online,3,320.8,9.23,953.17
14061,2024-05-23 00:24:00,P047,Product_47,Clothing,Bangalore,Offline,2,327.39,8.44,646.34
14062,2024-10-25 12:13:00,P029,Product_29,Home,Pune,Online,2,375.58,5.83,745.33
14063,2024-01-01 19:48:00,P025,Product_25,Beauty,Hyderabad,Offline,2,245.07,5.66,484.48
14064,2024-04-14 23:24:00,P012,Product_12,Electronics,Pune,Online,3,171.64,3.38,511.54
14065,2024-10-11 16:35:00,P027,Product_27,Home,Hyderabad,Online,4,308.4,9.0,1224.6
14066,2024-08-08 12:43:00,P030,Product_30,Clothing,Pune,Offline,4,289.08,8.32,1148.0
14067,2024-12-21 09:14:00,P022,Product_22,Beauty,Hyderabad,Offline,4,215.44,5.28,856.48
14068,2024-09-18 11:36:00,P031,Product_31,Sports,Hyderabad,Online,3,108.6,3.48,322.32
14069,2024-06-28 20:52:00,P005,Product_5,Electronics,Delhi,Offline,4,288.98,6.71,1149.21
14070,2024-09-25 10:31:00,P028,Product_28,Home,Bangalore,Online,3,399.6,3.35,1195.45
14071,2024-04-18 12:27:00,P021,Product_21,Sports,Kolkata,Online,3,56.66,4.01,165.97
14072,2024-02-22 12:13:00,P001,Product_1,Clothing,Kolkata,Online,2,328.7,3.29,654.11
14073,2024-08-19 17:42:00,P007,Product_7,Electronics,Chennai,Offline,3,142.3,0.84,426.06
14074,2024-03-19 17:55:00,P015,Product_15,Beauty,Hyderabad,Offline,1,277.25,9.69,267.56
14075,2024-03-06 06:40:00,P050,Product_50,Home,Kolkata,Online,4,93.85,7.27,368.13
14076,2024-06-17 12:25:00,P020,Product_20,Clothing,Kolkata,Offline,2,44.33,3.13,85.53
14077,2024-10-19 07:22:00,P048,Product_48,Home,Hyderabad,Offline,1,145.33,8.32,137.01
14078,2024-01-27 10:37:00,P013,Product_13,Clothing,Pune,Offline,1,219.87,1.34,218.53
14079,2024-10-13 10:31:00,P019,Product_19,Home,Chennai,Offline,1,301.21,3.92,297.29
14080,2024-07-22 11:28:00,P041,Product_41,Electronics,Kolkata,Offline,1,385.24,0.49,384.75
14081,2024-12-09 16:54:00,P033,Product_33,Home,Delhi,Online,3,320.8,9.75,952.65
14082,2024-12-07 11:22:00,P045,Product_45,Home,Mumbai,Online,1,313.07,3.79,309.28
14083,2024-02-27 17:38:00,P010,Product_10,Electronics,Mumbai,Online,2,300.4,4.63,596.17
14084,2024-01-26 03:32:00,P047,Product_47,Clothing,Delhi,Offline,3,327.39,0.99,981.18
14085,2024-07-25 10:32:00,P033,Product_33,Home,Bangalore,Online,4,320.8,8.39,1274.81
14086,2024-12-10 23:20:00,P040,Product_40,Clothing,Bangalore,Online,1,23.01,4.9,18.11
14087,2024-07-05 01:56:00,P046,Product_46,Home,Pune,Online,4,117.34,1.7,467.66
14088,2024-02-19 05:35:00,P003,Product_3,Electronics,Ahmedabad,Offline,4,176.88,0.15,707.37
14089,2024-12-06 04:48:00,P005,Product_5,Electronics,Kolkata,Online,1,288.98,0.03,288.95
14090,2024-01-22 10:56:00,P045,Product_45,Home,Pune,Offline,4,313.07,1.0,1251.28
14091,2024-02-15 23:19:00,P039,Product_39,Clothing,Ahmedabad,Offline,4,254.3,5.57,1011.63
14092,2024-03-26 12:00:00,P007,Product_7,Electronics,Bangalore,Offline,4,142.3,2.72,566.48
14093,2024-09-10 08:58:00,P027,Product_27,Home,Delhi,Online,2,308.4,7.1,609.7
14094,2024-03-21 21:45:00,P011,Product_11,Home,Bangalore,Online,2,244.34,0.82,487.86
14095,2024-12-27 10:39:00,P025,Product_25,Beauty,Kolkata,Online,4,245.07,6.95,973.33
14096,2024-03-01 20:19:00,P024,Product_24,Clothing,Pune,Offline,3,306.65,0.18,919.77
14097,2024-07-02 11:51:00,P023,Product_23,Clothing,Ahmedabad,Offline,1,241.48,7.72,233.76
14098,2024-10-12 23:34:00,P025,Product_25,Beauty,Chennai,Offline,3,245.07,9.86,725.35
14099,2024-10-07 08:44:00,P007,Product_7,Electronics,Delhi,Online,2,142.3,3.7,280.9
14100,2024-03-03 14:14:00,P006,Product_6,Clothing,Chennai,Online,4,117.54,1.08,469.08
14101,2024-01-20 21:22:00,P020,Product_20,Clothing,Chennai,Offline,4,44.33,3.52,173.8
14102,2024-08-26 11:58:00,P045,Product_45,Home,Chennai,Offline,4,313.07,3.22,1249.06
14103,2024-04-21 20:43:00,P050,Product_50,Home,Ahmedabad,Online,2,93.85,6.64,181.06
14104,2024-10-04 06:25:00,P018,Product_18,Beauty,Mumbai,Offline,3,342.83,8.56,1019.93
14105,2024-09-01 15:26:00,P044,Product_44,Electronics,Delhi,Online,4,90.55,9.2,353.0
14106,2024-11-30 07:08:00,P049,Product_49,Electronics,Delhi,Online,2,353.18,7.93,698.43
14107,2024-12-22 18:38:00,P003,Product_3,Electronics,Pune,Offline,2,176.88,7.26,346.5
14108,2024-05-03 17:11:00,P023,Product_23,Clothing,Kolkata,Offline,4,241.48,4.74,961.18
14109,2024-03-23 05:20:00,P006,Product_6,Clothing,Delhi,Offline,4,117.54,6.78,463.38
14110,2024-08-09 20:26:00,P011,Product_11,Home,Pune,Offline,3,244.34,6.21,726.81
14111,2024-10-18 06:18:00,P013,Product_13,Clothing,Ahmedabad,Online,2,219.87,4.82,434.92
14112,2024-06-07 00:18:00,P006,Product_6,Clothing,Kolkata,Offline,4,117.54,9.51,460.65
14113,2024-01-04 05:27:00,P007,Product_7,Electronics,Pune,Offline,1,142.3,8.63,133.67
14114,2024-11-16 15:28:00,P035,Product_35,Sports,Hyderabad,Online,1,56.37,1.33,55.04
14115,2024-01-11 08:54:00,P024,Product_24,Clothing,Pune,Online,3,306.65,6.75,913.2
14116,2024-04-17 17:38:00,P033,Product_33,Home,Mumbai,Offline,2,320.8,6.57,635.03
14117,2024-12-02 06:49:00,P030,Product_30,Clothing,Hyderabad,Offline,1,289.08,8.22,280.86
14118,2024-11-04 14:00:00,P026,Product_26,Home,Kolkata,Offline,3,331.15,7.51,985.94
14119,2024-04-27 12:50:00,P039,Product_39,Clothing,Kolkata,Offline,3,254.3,7.66,755.24
14120,2024-05-26 19:16:00,P023,Product_23,Clothing,Ahmedabad,Offline,4,241.48,9.29,956.63
14121,2024-10-03 04:33:00,P008,Product_8,Home,Kolkata,Online,3,119.2,7.85,349.75
14122,2024-07-28 06:41:00,P042,Product_42,Clothing,Delhi,Offline,1,231.71,2.83,228.88
14123,2024-11-14 02:13:00,P009,Product_9,Sports,Kolkata,Online,2,188.18,7.88,368.48
14124,2024-03-05 12:27:00,P043,Product_43,Sports,Hyderabad,Online,1,266.48,6.69,259.79
14125,2024-12-13 05:57:00,P007,Product_7,Electronics,Delhi,Online,1,142.3,9.82,132.48
14126,2024-07-01 15:59:00,P009,Product_9,Sports,Ahmedabad,Online,1,188.18,8.2,179.98
14127,2024-03-22 14:39:00,P014,Product_14,Sports,Kolkata,Offline,4,340.59,0.39,1361.97
14128,2024-07-27 04:26:00,P033,Product_33,Home,Ahmedabad,Offline,2,320.8,8.61,632.99
14129,2024-04-09 17:58:00,P024,Product_24,Clothing,Bangalore,Online,1,306.65,9.18,297.47
14130,2024-01-19 06:21:00,P015,Product_15,Beauty,Ahmedabad,Offline,4,277.25,5.69,1103.31
14131,2024-11-03 12:25:00,P033,Product_33,Home,Pune,Online,3,320.8,8.82,953.58
14132,2024-05-20 08:22:00,P020,Product_20,Clothing,Kolkata,Online,1,44.33,9.55,34.78
14133,2024-05-15 23:57:00,P016,Product_16,Home,Pune,Online,4,289.95,7.64,1152.16
14134,2024-01-23 15:43:00,P036,Product_36,Clothing,Ahmedabad,Online,3,254.28,8.06,754.78
14135,2024-05-16 03:50:00,P006,Product_6,Clothing,Kolkata,Offline,3,117.54,2.76,349.86
14136,2024-04-14 14:01:00,P014,Product_14,Sports,Delhi,Online,3,340.59,9.01,1012.76
14137,2024-04-23 02:02:00,P026,Product_26,Home,Pune,Online,2,331.15,1.88,660.42
14138,2024-08-31 19:14:00,P006,Product_6,Clothing,Ahmedabad,Offline,4,117.54,5.22,464.94
14139,2024-03-05 20:38:00,P045,Product_45,Home,Hyderabad,Online,4,313.07,3.27,1249.01
14140,2024-05-26 13:40:00,P047,Product_47,Clothing,Ahmedabad,Online,2,327.39,0.09,654.69
14141,2024-05-04 21:16:00,P022,Product_22,Beauty,Kolkata,Online,4,215.44,3.37,858.39
14142,2024-03-13 11:04:00,P013,Product_13,Clothing,Ahmedabad,Online,2,219.87,8.23,431.51
14143,2024-02-15 06:30:00,P025,Product_25,Beauty,Delhi,Online,3,245.07,4.91,730.3
14144,2024-09-02 10:42:00,P036,Product_36,Clothing,Kolkata,Online,3,254.28,2.66,760.18
14145,2024-09-11 14:38:00,P025,Product_25,Beauty,Kolkata,Offline,4,245.07,1.49,978.79
14146,2024-08-04 02:18:00,P023,Product_23,Clothing,Ahmedabad,Online,3,241.48,4.45,719.99
14147,2024-03-13 11:53:00,P037,Product_37,Electronics,Hyderabad,Offline,3,290.61,1.16,870.67
14148,2024-09-22 21:33:00,P013,Product_13,Clothing,Kolkata,Offline,3,219.87,4.51,655.1
14149,2024-01-05 14:15:00,P049,Product_49,Electronics,Bangalore,Offline,1,353.18,6.36,346.82
14150,2024-09-19 15:53:00,P025,Product_25,Beauty,Hyderabad,Offline,1,245.07,3.66,241.41
14151,2024-01-06 10:57:00,P019,Product_19,Home,Ahmedabad,Online,4,301.21,9.54,1195.3
14152,2024-02-19 04:29:00,P043,Product_43,Sports,Chennai,Online,1,266.48,6.53,259.95
14153,2024-11-19 07:20:00,P012,Product_12,Electronics,Pune,Online,4,171.64,0.89,685.67
14154,2024-02-16 07:31:00,P016,Product_16,Home,Delhi,Online,2,289.95,7.53,572.37
14155,2024-08-30 11:33:00,P018,Product_18,Beauty,Ahmedabad,Offline,4,342.83,3.92,1367.4
14156,2024-08-28 10:44:00,P012,Product_12,Electronics,Bangalore,Online,3,171.64,2.23,512.69
14157,2024-12-07 03:30:00,P021,Product_21,Sports,Chennai,Offline,4,56.66,2.17,224.47
14158,2024-11-25 11:44:00,P032,Product_32,Home,Delhi,Online,3,380.77,2.89,1139.42
14159,2024-03-13 23:21:00,P035,Product_35,Sports,Mumbai,Offline,1,56.37,4.23,52.14
14160,2024-11-18 11:20:00,P050,Product_50,Home,Kolkata,Offline,2,93.85,5.59,182.11
14161,2024-01-10 13:47:00,P030,Product_30,Clothing,Bangalore,Online,2,289.08,2.15,576.01
14162,2024-12-04 20:16:00,P008,Product_8,Home,Bangalore,Online,3,119.2,6.95,350.65
14163,2024-07-25 17:24:00,P009,Product_9,Sports,Mumbai,Online,3,188.18,7.64,556.9
14164,2024-02-09 09:37:00,P032,Product_32,Home,Hyderabad,Offline,3,380.77,3.12,1139.19
14165,2024-11-23 13:46:00,P029,Product_29,Home,Ahmedabad,Online,1,375.58,9.58,366.0
14166,2024-02-27 17:18:00,P020,Product_20,Clothing,Bangalore,Online,2,44.33,9.22,79.44
14167,2024-09-28 13:42:00,P038,Product_38,Sports,Chennai,Online,4,184.81,6.61,732.63
14168,2024-01-23 11:48:00,P041,Product_41,Electronics,Pune,Online,1,385.24,9.44,375.8
